[1] ">>>> Accuracy CI [ 0.709365863088986 , 0.718528873753119 ]"
[1] ">>>> Recall CI [ 0.700286100513451 , 0.717608636328655 ]"
[1] ">>>> Precision CI [ 0.711782261418569 , 0.722716540846291 ]"
[1] ">>>> F1 CI [ 0.707008857679224 , 0.717182165483062 ]"


accuracy,precision,recall,f1
0.689473684210526,0.695652173913043,0.673684210526316,0.684491978609626
0.715789473684211,0.725274725274725,0.694736842105263,0.709677419354839
0.736842105263158,0.747252747252747,0.715789473684211,0.731182795698925
0.694736842105263,0.707865168539326,0.663157894736842,0.684782608695652
0.742105263157895,0.773809523809524,0.684210526315789,0.726256983240223
0.763157894736842,0.755102040816326,0.778947368421053,0.766839378238342
0.726315789473684,0.741573033707865,0.694736842105263,0.717391304347826
0.742105263157895,0.716981132075472,0.8,0.756218905472637
0.710526315789474,0.727272727272727,0.673684210526316,0.699453551912568
0.705263157894737,0.685714285714286,0.757894736842105,0.72
0.757894736842105,0.737864077669903,0.8,0.767676767676768
0.7,0.711111111111111,0.673684210526316,0.691891891891892
0.7,0.711111111111111,0.673684210526316,0.691891891891892
0.689473684210526,0.669811320754717,0.747368421052632,0.706467661691542
0.694736842105263,0.686868686868687,0.715789473684211,0.701030927835051
0.663157894736842,0.656565656565657,0.684210526315789,0.670103092783505
0.673684210526316,0.689655172413793,0.631578947368421,0.659340659340659
0.710526315789474,0.717391304347826,0.694736842105263,0.705882352941177
0.689473684210526,0.736842105263158,0.589473684210526,0.654970760233918
0.757894736842105,0.763440860215054,0.747368421052632,0.75531914893617
0.705263157894737,0.709677419354839,0.694736842105263,0.702127659574468
0.715789473684211,0.746987951807229,0.652631578947368,0.696629213483146
0.710526315789474,0.732558139534884,0.663157894736842,0.696132596685083
0.689473684210526,0.719512195121951,0.621052631578947,0.666666666666667
0.726315789473684,0.736263736263736,0.705263157894737,0.720430107526882
0.715789473684211,0.725274725274725,0.694736842105263,0.709677419354839
0.673684210526316,0.663366336633663,0.705263157894737,0.683673469387755
0.705263157894737,0.705263157894737,0.705263157894737,0.705263157894737
0.678947368421053,0.666666666666667,0.715789473684211,0.690355329949239
0.731578947368421,0.715686274509804,0.768421052631579,0.741116751269036
0.710526315789474,0.727272727272727,0.673684210526316,0.699453551912568
0.710526315789474,0.738095238095238,0.652631578947368,0.692737430167598
0.721052631578947,0.705882352941177,0.757894736842105,0.730964467005076
0.715789473684211,0.715789473684211,0.715789473684211,0.715789473684211
0.726315789473684,0.712871287128713,0.757894736842105,0.73469387755102
0.710526315789474,0.732558139534884,0.663157894736842,0.696132596685083
0.715789473684211,0.695238095238095,0.768421052631579,0.73
0.684210526315789,0.652173913043478,0.789473684210526,0.714285714285714
0.757894736842105,0.742574257425743,0.789473684210526,0.76530612244898
0.689473684210526,0.683673469387755,0.705263157894737,0.694300518134715
0.742105263157895,0.716981132075472,0.8,0.756218905472637
0.715789473684211,0.725274725274725,0.694736842105263,0.709677419354839
0.721052631578947,0.744186046511628,0.673684210526316,0.707182320441989
0.710526315789474,0.712765957446808,0.705263157894737,0.708994708994709
0.726315789473684,0.726315789473684,0.726315789473684,0.726315789473684
0.726315789473684,0.717171717171717,0.747368421052632,0.731958762886598
0.731578947368421,0.775,0.652631578947368,0.708571428571429
0.7,0.702127659574468,0.694736842105263,0.698412698412698
0.715789473684211,0.699029126213592,0.757894736842105,0.727272727272727
0.7,0.706521739130435,0.684210526315789,0.695187165775401
0.726315789473684,0.70873786407767,0.768421052631579,0.737373737373737
